Time, r_SP, r_MV, w_output, r_u, w_y, w_output
483.5634, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.5739, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.5909, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.6364, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.6480, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.6627, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.6797, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.7983, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8052, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8213, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8503, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8558, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8568, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8655, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.8649, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.9107, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.9212, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.9388, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
483.9467, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.0693, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.1485, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.1786, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.2638, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.2680, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.2753, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.2771, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.3006, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.3750, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.3999, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.4111, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.4373, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5197, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5743, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5795, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5860, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5884, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.5916, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.6185, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.6486, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.6641, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.6721, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.6772, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.7050, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.7935, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.8401, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.8635, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.8487, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9047, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9450, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9574, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9718, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9762, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
484.9899, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.0191, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.0375, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.1171, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.1736, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.1805, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.1884, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.1896, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.2276, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.2328, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.2590, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.2635, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.3370, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.3475, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.3745, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.4790, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5022, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5232, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5752, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5831, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5837, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.5930, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.6264, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.6367, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.6622, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.6718, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.7000, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.8174, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.8243, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.8289, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.8864, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.8924, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9018, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9127, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9231, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9318, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9385, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9637, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
485.9882, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.0986, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.1332, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.1609, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.1707, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.1903, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.2186, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.2302, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.2586, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.3027, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.3288, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.3396, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.3718, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.4893, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.4946, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5261, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5313, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5342, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5413, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5581, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.5698, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.6068, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.6231, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.6542, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.6561, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.7753, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.7889, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.7988, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.8040, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.8185, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.8221, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.8333, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.9145, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.9326, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.9425, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.9546, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
486.9836, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.1354, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.1361, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.1473, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.1621, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.1953, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.2031, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.2092, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.2231, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.3154, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.3285, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.3524, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.3550, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.4410, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.5156, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.5803, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.5828, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.5841, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.5890, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.6171, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.6640, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.6752, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.6822, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.6919, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.7022, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.8335, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9095, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9101, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9389, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9493, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9556, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9597, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9755, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
487.9813, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.0435, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.0507, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.0927, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.1979, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.2660, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3066, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3148, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3207, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3242, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3250, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3398, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3447, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.3953, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.4066, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.4228, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.5057, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.5185, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.5282, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.5554, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.6089, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.6469, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.6861, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.6960, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.7044, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.7091, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.7230, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.7784, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.8855, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9105, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9205, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9215, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9406, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9491, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9525, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
488.9556, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.0144, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.0358, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.0482, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.0709, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2050, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2118, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2124, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2180, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2188, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2356, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2383, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2430, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2472, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2646, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.2869, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.3001, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.4613, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.4681, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.4842, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.4941, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.5049, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.5270, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.5376, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.5547, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
489.5653, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.0458, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.0581, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.1002, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.3091, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.3147, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.3446, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.3532, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.3585, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4083, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4136, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4131, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4543, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4647, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4761, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.4915, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.6203, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.6352, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.6554, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.6654, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.6936, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7229, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7254, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7372, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7385, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7512, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7652, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.7778, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.8795, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.8918, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.9500, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.9571, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
490.9657, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0479, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0487, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0542, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0584, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0593, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.0863, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.1124, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.2712, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.2912, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.2486, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3004, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3060, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3082, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3201, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3276, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3573, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.3664, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.4009, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.4634, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.5561, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.5970, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.6121, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.6196, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.6230, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.6838, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.6934, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.7125, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.7247, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.7740, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.8111, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.8392, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.9375, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0057, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
491.9698, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0278, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0310, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0337, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0686, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.0761, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.1129, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.1244, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.1358, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.1809, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.2375, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3465, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3469, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3705, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3759, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3817, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.3883, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.4003, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.4071, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.4189, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.4298, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.4566, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.5802, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.5943, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6012, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6020, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6027, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6127, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6146, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6177, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6282, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
492.6555, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.0088, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.0345, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.1713, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.1715, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.1798, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.1881, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.1926, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.2093, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.2199, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.2247, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.2351, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.3111, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.3325, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.3368, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.4739, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.4811, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.4874, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.4981, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.5333, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.5389, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.5440, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.5725, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
493.6090, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
